seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
30698,2023,5051,Jacob Gilyard,NA,PG,24,1,NBA,MEM,1,41,7.3,0.5,1,0,0,10.3,5.2,19.4,3.5,0,40,5.1,0,0.1,0.1,0.079,-7.8,1.7,-6.1,0
30699,2023,5052,Jaden Hardy,NA,SG,20,1,NBA,DAL,48,708,14.6,0.571,0.468,0.237,1.8,13,7.3,14.9,1.2,0.9,11.1,26.4,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0
30700,2023,5053,Jaden Ivey,NA,SG,20,1,NBA,DET,74,2304,12.1,0.528,0.356,0.362,3.4,10.7,6.9,26.2,1.3,0.7,17.2,25.4,-0.9,0.8,0,-0.001,-1.4,-1.9,-3.3,-0.7
30701,2023,4841,Jaden McDaniels,NA,SF,22,3,NBA,MIN,79,2416,12,0.611,0.376,0.201,4.3,9.8,7.1,8.4,1.5,2.7,12.6,15.8,2,2.4,4.4,0.087,-1.7,0.5,-1.2,0.5
30702,2023,4944,Jaden Springer,NA,SG,20,2,NBA,PHI,16,89,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,0.1,0.2,0.3,0.145,-2.6,2.9,0.3,0.1
30703,2023,4091,Jae Crowder,NA,SF,32,11,NBA,MIL,18,340,14.6,0.624,0.585,0.128,5.4,15.3,10.6,10.6,1.7,1.4,6.6,13.2,0.7,0.5,1.2,0.165,0.1,1.1,1.2,0.3
30704,2023,4842,Jae'Sean Tate,NA,SF,27,3,NBA,HOU,31,677,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1,15.3,18.8,0.4,0.3,0.7,0.049,-2.8,-0.7,-3.5,-0.3
30705,2023,5054,Jake LaRavia,NA,PF,21,1,NBA,MEM,35,414,6.7,0.531,0.747,0.095,4.9,11.3,8.1,6.2,1.4,0.9,15.4,11.7,0,0.5,0.5,0.054,-3.9,0.4,-3.5,-0.2
30706,2023,4412,Jakob Poeltl,NA,C,27,7,NBA,TOT,72,1906,21,0.635,0.002,0.325,13,25.5,19,15.2,1.7,4,15,18.2,3.7,2.2,6,0.15,1.1,0.8,1.9,1.9
30707,2023,4412,Jakob Poeltl,NA,C,27,7,NBA,SAS,46,1199,19.7,0.625,0.003,0.332,13.3,25,18.9,17,1.4,3.6,17.8,18.6,1.8,1.1,2.9,0.115,0.5,0.4,0.9,0.9
30708,2023,4412,Jakob Poeltl,NA,C,27,7,NBA,TOR,26,707,23.1,0.652,0,0.313,12.5,26.4,19,12.1,2.1,4.7,10,17.5,1.9,1.2,3.1,0.209,2.2,1.5,3.6,1
30709,2023,4630,Jalen Brunson,NA,PG,26,5,NBA,NYK,68,2379,21.2,0.597,0.269,0.328,1.8,9.3,5.6,28.7,1.3,0.6,9.4,27.2,6.9,1.8,8.7,0.175,4.4,-0.5,3.9,3.5
30710,2023,5055,Jalen Duren,NA,C,19,1,NBA,DET,67,1670,17.3,0.655,0.005,0.394,14.7,25.1,19.7,6.8,1.3,3.1,16.5,14.3,2.9,1.6,4.5,0.129,-0.4,-0.4,-0.8,0.5
30711,2023,4946,Jalen Green,NA,SG,20,2,NBA,HOU,76,2602,14.6,0.539,0.408,0.341,1.8,10.3,6,17.3,1.1,0.7,11.4,28.1,1.4,0.5,1.9,0.034,0.5,-2.6,-2.1,0
30712,2023,4947,Jalen Johnson,NA,SF,21,2,NBA,ATL,70,1042,14.1,0.554,0.323,0.242,5.3,24.6,14.8,10.4,1.7,2.8,10.3,16,0.8,1.3,2.1,0.099,-1.2,1.5,0.3,0.6
30713,2023,4725,Jalen McDaniels,NA,SF,25,4,NBA,TOT,80,1913,11.8,0.557,0.376,0.224,3.6,16.3,9.9,9.6,2.1,1.6,12.1,17.2,0.5,2.2,2.7,0.068,-2.7,0.6,-2.1,-0.1
30714,2023,4725,Jalen McDaniels,NA,SF,25,4,NBA,CHO,56,1494,11.6,0.551,0.409,0.211,3.1,16.5,9.6,10.5,2.1,1.7,12.9,17.5,0.1,1.7,1.8,0.057,-2.7,0.7,-2,0
30715,2023,4725,Jalen McDaniels,NA,SF,25,4,NBA,PHI,24,419,12.5,0.58,0.244,0.276,5.5,15.8,10.7,6.5,2,1.1,8.6,16.1,0.4,0.5,1,0.109,-2.5,-0.1,-2.6,-0.1
30716,2023,4845,Jalen Smith,NA,PF,22,3,NBA,IND,68,1279,15.9,0.565,0.376,0.27,11.2,22.9,17.1,7.6,0.8,4,11.2,21,1.1,1.1,2.3,0.085,-0.9,-1.1,-2.1,0
30717,2023,4948,Jalen Suggs,NA,PG,21,2,NBA,ORL,53,1246,12.5,0.528,0.455,0.268,5,9.6,7.3,18,2.6,2.1,15.9,20.3,-0.2,1.5,1.4,0.053,-1.8,0.8,-1,0.3
30718,2023,5056,Jalen Williams,NA,SG,21,1,NBA,OKC,75,2276,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3,2.6,5.6,0.119,-0.4,0.7,0.3,1.3
30719,2023,5057,Jamal Cain,NA,SF,23,1,NBA,MIA,18,240,16.5,0.647,0.303,0.333,7.1,18.7,12.7,7.6,2.3,0.4,7.3,15.1,0.5,0.3,0.8,0.169,-0.5,1.4,0.9,0.2
30720,2023,4413,Jamal Murray,NA,PG,25,6,NBA,DEN,65,2133,18,0.571,0.415,0.207,2.7,11,6.9,27.5,1.5,0.7,11.3,26.1,3.3,1.9,5.1,0.116,2.6,-1.3,1.3,1.8
30721,2023,5058,Jamaree Bouyea,NA,PG,23,1,NBA,TOT,5,71,6.5,0.504,0.429,0.143,1.6,8.4,4.9,7.8,2.8,2.9,21.2,11.8,-0.1,0.1,0,0.013,-5.8,1.6,-4.2,0
30722,2023,5058,Jamaree Bouyea,NA,PG,23,1,NBA,MIA,4,65,7.8,0.54,0.385,0.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,-0.1,0.1,0,0.029,-4.9,1.9,-2.9,0
30723,2023,5058,Jamaree Bouyea,NA,PG,23,1,NBA,WAS,1,6,-6.9,0,1,0,0,17.9,9.3,0,0,0,0,7.2,0,0,0,-0.15,-16.1,-1.7,-17.8,0
30724,2023,4949,James Bouknight,NA,SG,22,2,NBA,CHO,34,515,6.2,0.463,0.565,0.155,1.6,13.5,7.5,11.1,1.3,0.8,13.4,19.5,-0.8,0.4,-0.4,-0.04,-5.4,-1.1,-6.5,-0.6
30725,2023,3880,James Harden,NA,PG,33,14,NBA,PHI,58,2135,21.6,0.607,0.496,0.429,2.3,17.1,9.8,43.3,1.6,1.4,16.3,25,5.8,2.6,8.4,0.188,5.1,0.3,5.4,4
30726,2023,3881,James Johnson,NA,PF,35,14,NBA,IND,18,162,8.4,0.486,0.306,0.163,2.7,17.8,10.3,12.6,2.1,3.2,13.2,15.7,-0.1,0.2,0.1,0.017,-5.7,1.2,-4.4,-0.1
30727,2023,4846,James Wiseman,NA,C,21,2,NBA,TOT,45,867,15.6,0.589,0.059,0.286,9.2,25.2,17,5.5,0.4,2.7,11.8,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3
30728,2023,4846,James Wiseman,NA,C,21,2,NBA,GSW,21,262,17.1,0.655,0.021,0.404,7.7,22.7,15.3,8,0.5,2.4,11.2,20,0.5,0.3,0.8,0.144,-1.3,-0.5,-1.7,0
30729,2023,4846,James Wiseman,NA,C,21,2,NBA,DET,24,605,15,0.563,0.073,0.241,9.8,26.3,17.8,4.4,0.3,2.9,12,21.7,0.2,0.4,0.6,0.049,-2.5,-1.8,-4.3,-0.4
30731,2023,4952,Jared Butler,NA,SG,22,2,NBA,OKC,6,77,13,0.578,0.438,0,1.4,4.3,2.8,15,3.1,0,13.5,20.1,0,0.1,0.1,0.061,-1.9,-0.4,-2.4,0
30732,2023,5059,Jared Rhoden,NA,SG,23,1,NBA,DET,14,198,6.5,0.482,0.455,0.136,6,15,10.4,2.8,1,0.4,6,10.7,0,0.1,0.1,0.027,-4.9,-1.1,-6.1,-0.2
30733,2023,4632,Jaren Jackson Jr.,NA,C,23,5,NBA,MEM,63,1787,21.6,0.613,0.343,0.372,6.4,18.8,12.6,5,1.7,9.6,10.1,24.7,2.8,3.8,6.6,0.177,0.7,2,2.8,2.2
30734,2023,4634,Jarred Vanderbilt,NA,PF,23,5,NBA,TOT,78,1879,15.1,0.604,0.2,0.308,10,23.2,16.7,13.1,2.1,0.9,15.9,13.6,2.7,2.5,5.2,0.132,-0.6,1.6,1.1,1.5
30735,2023,4634,Jarred Vanderbilt,NA,PF,23,5,NBA,UTA,52,1254,16,0.607,0.183,0.328,10.6,24.5,17.6,15.3,2,1,16,14.1,2.1,1.6,3.6,0.139,0,1.5,1.5,1.1
30736,2023,4634,Jarred Vanderbilt,NA,PF,23,5,NBA,LAL,26,625,13.2,0.598,0.236,0.264,8.7,20.6,14.8,8.8,2.3,0.8,15.7,12.5,0.6,0.9,1.5,0.118,-1.7,1.9,0.2,0.4
30737,2023,4727,Jarrell Brantley,NA,PF,26,3,NBA,UTA,4,39,18.5,0.739,0.643,0.143,2.8,13.7,8.3,11.4,0,4.3,11.8,18.1,0.1,0,0.1,0.16,3.1,0.4,3.5,0.1
30738,2023,4515,Jarrett Allen,NA,C,24,6,NBA,CLE,68,2220,19.9,0.67,0.016,0.353,11.7,23.6,17.7,7.5,1.2,3.5,11.4,16.4,5.5,4,9.5,0.205,1.3,1,2.4,2.4
30739,2023,4728,Jarrett Culver,NA,SG,23,4,NBA,ATL,10,137,9.5,0.452,0.279,0.302,7.9,22.6,15.2,5.5,2.1,1.2,12.6,17.1,-0.1,0.2,0,0.014,-4.8,0.7,-4.1,-0.1
30740,2023,5060,Jason Preston,NA,PG,23,1,NBA,LAC,14,124,10.3,0.489,0.439,0.049,1.8,17.9,9.9,30.9,0.8,0,19.3,18.3,0,0.1,0.1,0.021,-2.1,-0.5,-2.6,0
30742,2023,4729,Javonte Green,NA,SG,29,4,NBA,CHI,32,480,14.5,0.646,0.324,0.417,6.5,14.2,10.4,6.4,2.4,4.2,13.5,13.6,0.6,0.8,1.4,0.142,-1.1,2.6,1.4,0.4
30743,2023,4730,Jaxson Hayes,NA,C,22,4,NBA,NOP,47,610,13.7,0.605,0.186,0.532,7.3,17.3,12.3,7.7,1.6,3,13.9,15.7,0.6,0.9,1.5,0.118,-2.2,1,-1.2,0.1
30744,2023,4956,Jay Huff,NA,C,24,2,NBA,WAS,7,95,22.3,0.796,0.48,0.64,7.3,16.9,12.3,14.7,1.5,3.6,13.5,16.9,0.4,0.1,0.5,0.261,2.8,1.2,4,0.1
30745,2023,4847,Jay Scrubb,NA,SG,22,3,NBA,ORL,2,30,14.2,0.825,0.286,0.286,0,22.7,11.3,5,3.2,0,27.6,15.6,0,0,0.1,0.083,-2.9,1,-1.9,0
30746,2023,4415,Jaylen Brown,NA,SF,26,7,NBA,BOS,67,2405,19.1,0.581,0.352,0.249,3.6,17,10.4,16.5,1.5,0.9,11.4,31.4,1.6,3.4,5,0.1,1.5,-0.2,1.3,2
30747,2023,4732,Jaylen Nowell,NA,SG,23,4,NBA,MIN,65,1252,13.7,0.527,0.371,0.158,3.3,11.7,7.6,15.9,1.6,0.3,8.9,25,0,1.2,1.2,0.046,-1.5,-1,-2.5,-0.2
30748,2023,5061,Jaylin Williams,NA,PF,20,1,NBA,OKC,49,914,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.8,0.1
30749,2023,4518,Jayson Tatum,NA,PF,24,6,NBA,BOS,74,2732,23.7,0.607,0.44,0.399,3.2,22.5,13,20.9,1.4,1.6,10.4,32.7,6.2,4.3,10.5,0.185,4.8,0.7,5.5,5.1
30751,2023,5063,Jeenathan Williams,NA,SG,23,1,NBA,POR,5,127,15.5,0.657,0.205,0.077,9,4.6,6.8,12.1,1.2,1.4,9,15.2,0.3,0,0.3,0.12,-0.9,-2.1,-3,0
30752,2023,4958,Jeff Dowtin,NA,PG,25,2,NBA,TOR,25,259,9.9,0.5,0.281,0.158,2.4,8,5,15.5,1.7,1.1,7.6,10.9,0.2,0.2,0.4,0.076,-2.8,0.9,-1.9,0
30753,2023,3761,Jeff Green,NA,PF,36,15,NBA,DEN,56,1091,11,0.576,0.317,0.357,4.1,10.9,7.6,8.3,0.8,1.4,10.8,17,0.8,0.8,1.7,0.074,-2.4,-1,-3.4,-0.4
30754,2023,4257,Jerami Grant,NA,PF,28,9,NBA,POR,63,2246,16,0.606,0.393,0.375,2.7,11.9,7.2,10.3,1.1,2.1,9.8,22.8,3.1,1,4.1,0.087,1.3,-1.4,-0.2,1
30755,2023,4959,Jeremiah Robinson-Earl,NA,PF,22,2,NBA,OKC,43,814,12.9,0.548,0.448,0.169,9.2,14.7,11.9,7,1.4,1.2,6.7,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1
30756,2023,5064,Jeremy Sochan,NA,PF,19,1,NBA,SAS,56,1458,11.4,0.509,0.243,0.21,6.9,15.6,11,13.6,1.4,1.3,13.9,19.8,-0.5,0.7,0.2,0.005,-2.8,-1.2,-4,-0.7
30757,2023,4960,Jericho Sims,NA,C,24,2,NBA,NYK,52,812,13.8,0.78,0.009,0.15,13.3,19.4,16.4,4,0.9,3.2,19.1,7.4,1.6,0.9,2.6,0.153,-1,0.5,-0.5,0.3
30758,2023,4638,Jevon Carter,NA,PG,27,5,NBA,MIL,81,1810,10.9,0.56,0.596,0.067,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,0.092,-1.8,1.2,-0.6,0.6
30759,2023,4023,Jimmy Butler,NA,SF,33,12,NBA,MIA,64,2138,27.6,0.647,0.116,0.625,7.5,13.3,10.3,27.1,2.7,1,8.2,25.6,9.4,2.9,12.3,0.277,6.7,2,8.7,5.8
30760,2023,4961,Jock Landale,NA,C,27,2,NBA,PHO,69,979,16.4,0.595,0.249,0.312,13.2,18.6,15.8,10.1,0.8,2.7,13.3,19.3,1.5,1.2,2.7,0.132,-0.8,-0.4,-1.1,0.2
30761,2023,4260,Joe Harris,NA,SG,31,9,NBA,BRK,74,1527,10.6,0.621,0.757,0.064,1.7,10.1,6,9.1,1.1,0.7,8.3,14.3,1.5,1.1,2.6,0.083,-0.6,-0.6,-1.2,0.3
30762,2023,4261,Joe Ingles,NA,SF,35,9,NBA,MIL,46,1044,10.7,0.616,0.819,0.085,1.4,11.1,6.4,18.4,1.5,0.5,17.6,12.6,1.1,1.2,2.3,0.107,-1.6,0.8,-0.7,0.3
30763,2023,4962,Joe Wieskamp,NA,SF,23,2,NBA,TOR,9,50,-0.4,0.321,0.857,0,0,9.8,4.5,7.4,0,0,6.7,12.8,-0.1,0,-0.1,-0.076,-7,-3.6,-10.6,-0.1
30764,2023,4417,Joel Embiid,NA,C,28,7,NBA,PHI,66,2284,31.4,0.655,0.151,0.581,5.9,28.3,17.3,22.9,1.4,4.6,11.9,37,8.4,3.9,12.3,0.259,6.8,2.3,9.2,6.4
30765,2023,5065,John Butler,NA,C,20,1,NBA,POR,19,221,5.7,0.411,0.66,0.075,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11,-0.1,0.1,0,0.001,-5.4,-0.8,-6.2,-0.2
30766,2023,4519,John Collins,NA,PF,25,6,NBA,ATL,71,2130,13.6,0.593,0.339,0.252,3.9,20,11.9,5.3,0.9,2.9,9.1,17.1,2.1,2.1,4.2,0.095,-1.4,0.2,-1.3,0.4
30767,2023,4734,John Konchar,NA,SG,26,4,NBA,MEM,72,1494,10.8,0.542,0.553,0.113,4.5,17.4,11,8.2,2.4,1.5,9.9,10.4,1,2.5,3.5,0.111,-1.9,2.4,0.5,0.9
30768,2023,3951,John Wall,NA,PG,32,11,NBA,LAC,34,755,13.6,0.498,0.322,0.334,2.1,11.4,6.8,35.3,1.8,1.4,17.1,27,-0.4,0.7,0.3,0.02,-0.8,-0.4,-1.2,0.1
30769,2023,5066,Johnny Davis,2002,SG,20,1,NBA,WAS,28,423,7.2,0.446,0.409,0.158,2.5,13.7,8.3,9.2,1.2,1.6,8,20.4,-0.6,0.3,-0.3,-0.031,-5.8,-1.7,-7.4,-0.6
30770,2023,5067,Johnny Juzang,NA,SF,21,1,NBA,UTA,18,232,6.5,0.411,0.606,0.038,3.8,14.3,9.1,4.7,0.8,1.1,2.8,19.6,-0.3,0.1,-0.2,-0.032,-4.3,-2.2,-6.5,-0.3
30771,2023,4100,Jonas Valančiūnas,NA,C,30,11,NBA,NOP,79,1968,19.3,0.61,0.134,0.275,13,33.3,23.1,11.1,0.5,2.5,14.8,23.4,2.8,3,5.8,0.142,0,-0.4,-0.4,0.8
30772,2023,4522,Jonathan Isaac,NA,PF,25,4,NBA,ORL,11,124,20.3,0.483,0.283,0.17,13.7,26.5,20.1,7.3,5.5,3.1,6.6,21.1,0,0.3,0.3,0.13,1,3,4,0.2
30773,2023,4965,Jonathan Kuminga,NA,PF,20,2,NBA,GSW,67,1394,13.3,0.597,0.294,0.278,5.6,12.5,9.1,12.7,1.4,2,14.6,19.6,1,1.4,2.4,0.084,-1.7,-0.1,-1.7,0.1
30774,2023,4265,Jordan Clarkson,NA,SG,30,9,NBA,UTA,61,1988,14.7,0.558,0.445,0.238,4,9.3,6.7,20.9,0.8,0.6,14,27.8,0.9,0.8,1.7,0.042,1,-2.4,-1.4,0.3
30775,2023,4966,Jordan Goodwin,NA,PG,24,2,NBA,WAS,62,1106,14.8,0.531,0.334,0.195,6,14.3,10.3,20.8,2.6,2,12.9,17.3,0.9,1.3,2.2,0.097,-0.7,1.4,0.7,0.8
30776,2023,5068,Jordan Hall,NA,SF,21,1,NBA,SAS,9,83,5.5,0.438,0.536,0.321,3.8,12.3,7.9,17,0.6,0,18,19.4,-0.1,0,-0.1,-0.077,-4.7,-2.9,-7.6,-0.1
30777,2023,4736,Jordan McLaughlin,NA,PG,26,4,NBA,MIN,43,678,11.8,0.526,0.538,0.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,0.7,0.6,1.3,0.094,-1.3,0.6,-0.7,0.2
30778,2023,4849,Jordan Nwora,NA,SF,24,3,NBA,TOT,62,1188,12.2,0.561,0.474,0.193,4.7,15.8,10.4,10.5,1,1,12,19.4,0.5,1,1.5,0.06,-0.8,-1.3,-2.1,0
30779,2023,4849,Jordan Nwora,NA,SF,24,3,NBA,MIL,38,597,10,0.53,0.518,0.218,5.3,14.8,10.2,8.4,1,1,13.6,17.6,0,0.7,0.7,0.057,-2,-0.4,-2.4,0
30780,2023,4849,Jordan Nwora,NA,SF,24,3,NBA,IND,24,591,14.4,0.586,0.44,0.173,4.1,16.9,10.5,12.6,1,1,10.7,21.2,0.5,0.3,0.8,0.064,0.4,-2.2,-1.8,0
30781,2023,4737,Jordan Poole,NA,PG,23,4,NBA,GSW,82,2458,14.6,0.573,0.498,0.325,1.5,8.5,5,22.5,1.2,0.8,14.7,29.2,1.4,1.9,3.2,0.063,0,-1.8,-1.8,0.1
30782,2023,4967,Jordan Schakel,NA,SF,24,2,NBA,WAS,2,6,24.3,0.75,0.5,0,0,0,0,23.5,8.1,0,0,14.5,0,0,0,0.314,7.7,9.3,17,0
30783,2023,4968,Jose Alvarado,NA,PG,24,2,NBA,NOP,61,1310,11.8,0.525,0.505,0.164,2.4,9.8,6.1,19.9,2.5,0.7,13.4,19.8,0.1,1.7,1.8,0.066,-2,0.7,-1.2,0.3
30784,2023,4969,Josh Christopher,NA,SG,21,2,NBA,HOU,64,786,11.5,0.523,0.271,0.182,2.8,7.2,5,14.3,2,1.9,14.4,21.9,-0.3,0.3,0,-0.001,-3,-1.4,-4.3,-0.5
30785,2023,4970,Josh Giddey,NA,SG,20,2,NBA,OKC,76,2367,17.1,0.533,0.209,0.13,6.6,20.9,13.6,29.9,1.1,1.2,15.1,24.6,1.3,2.7,4,0.081,1.5,-0.3,1.1,1.9
30786,2023,4850,Josh Green,NA,SG,22,3,NBA,DAL,60,1539,11.2,0.645,0.442,0.246,4.1,9.7,6.9,9.7,1.4,0.3,14.5,14.6,1.7,0.9,2.6,0.082,-1.9,-0.6,-2.4,-0.2
30787,2023,4525,Josh Hart,NA,SF-SG,27,6,NBA,TOT,76,2454,14.1,0.622,0.315,0.338,6.5,21,13.7,16.1,1.8,0.8,16.4,12.6,3.8,2.2,6,0.118,-0.2,1.1,0.9,1.8
30788,2023,4525,Josh Hart,NA,SF,27,6,NBA,POR,51,1704,12.7,0.586,0.309,0.328,6.4,21.9,14.1,16,1.5,0.5,16,12.6,2,1.2,3.2,0.091,-0.9,0.7,-0.2,0.8
30789,2023,4525,Josh Hart,NA,SG,27,6,NBA,NYK,25,750,17.1,0.703,0.331,0.363,6.9,19,12.9,16.2,2.2,1.5,17.3,12.6,1.8,1,2.8,0.179,1.4,2,3.4,1
30790,2023,5069,Josh Minott,NA,SF,20,1,NBA,MIN,15,96,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0
30791,2023,4644,Josh Okogie,NA,SG,24,5,NBA,PHO,72,1350,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2,2.3,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6
30792,2023,4336,Josh Richardson,NA,SG,29,8,NBA,TOT,65,1530,12.3,0.555,0.529,0.146,2.9,9.9,6.3,15.8,2.2,1.2,12.7,18.4,0.6,1.1,1.8,0.055,-1,-0.1,-1.2,0.3
30793,2023,4336,Josh Richardson,NA,SG,29,8,NBA,SAS,42,997,13.6,0.556,0.51,0.148,3.2,10.1,6.5,19.3,1.9,0.9,12.7,20.5,0.6,0.4,1,0.047,-0.1,-1,-1.1,0.2
30794,2023,4336,Josh Richardson,NA,SG,29,8,NBA,NOP,23,533,9.9,0.55,0.581,0.142,2.3,9.6,6,9.2,2.6,1.6,12.8,14.5,0.1,0.7,0.8,0.071,-2.9,1.5,-1.3,0.1
30795,2023,4971,Joshua Primo,NA,SG,20,2,NBA,SAS,4,93,6.1,0.467,0.462,0.346,2.3,13.4,7.6,24.4,0.5,1.8,26.9,18.2,-0.2,0,-0.1,-0.073,-4.7,-1.6,-6.3,-0.1
30796,2023,3891,Jrue Holiday,NA,PG,32,14,NBA,MIL,67,2183,19.2,0.586,0.402,0.173,3.9,12,8.1,34.4,1.7,0.9,15.2,25,3.9,2.8,6.7,0.148,3,0.1,3.1,2.8
30798,2023,4739,Juan Toscano-Anderson,NA,SF,29,4,NBA,TOT,52,700,7.2,0.505,0.301,0.168,4.4,14.4,9.5,11.8,1.1,1.2,18.1,11.3,-0.1,0.6,0.5,0.038,-4.6,0.8,-3.8,-0.3
30799,2023,4739,Juan Toscano-Anderson,NA,SF,29,4,NBA,LAL,30,365,7.5,0.558,0.303,0.227,4.3,13.3,8.9,8.6,1.3,1.6,19,10.4,0,0.4,0.4,0.055,-4.6,1.2,-3.4,-0.1
30800,2023,4739,Juan Toscano-Anderson,NA,SF,29,4,NBA,UTA,22,335,6.9,0.457,0.299,0.117,4.6,15.6,10.2,15.2,0.9,0.8,17.4,12.2,-0.1,0.2,0.1,0.019,-4.7,0.4,-4.3,-0.2
30801,2023,4419,Juancho Hernangómez,NA,PF,27,7,NBA,TOR,42,614,7.6,0.504,0.588,0.14,4.6,19.1,11.3,5.2,1.3,0.9,11,9.4,0.1,0.6,0.7,0.053,-3.5,0.2,-3.3,-0.2
30802,2023,5070,Julian Champagnie,NA,SF,21,1,NBA,TOT,17,320,13.4,0.6,0.631,0.131,3.3,17.7,10.2,4.5,0.9,1.3,7.4,19.2,0.3,0.1,0.4,0.061,-0.6,-2.7,-3.3,-0.1
30803,2023,5070,Julian Champagnie,NA,SF,21,1,NBA,PHI,2,7,-3.8,0,0.5,0,0,0,0,0,7.1,0,0,12.8,0,0,0,-0.214,-12,-1.5,-13.5,0
30804,2023,5070,Julian Champagnie,NA,SF,21,1,NBA,SAS,15,313,13.7,0.609,0.633,0.133,3.4,18.1,10.5,4.6,0.8,1.3,7.5,19.3,0.3,0.1,0.4,0.067,-0.3,-2.7,-3,-0.1
30805,2023,4266,Julius Randle,NA,PF,28,9,NBA,NYK,77,2737,20.3,0.581,0.444,0.371,5.6,25.2,15.4,18.5,0.9,0.7,11.5,29.5,5,3.1,8.1,0.142,3.9,-0.2,3.7,3.9
30806,2023,4973,Justin Champagnie,NA,SF,21,2,NBA,TOT,5,34,10.3,0.367,0.333,0,9.6,17.1,13.1,16.3,1.4,0,0,19.2,0,0,0,0.009,-5.1,-2.8,-7.9,-0.1
30807,2023,4973,Justin Champagnie,NA,SF,21,2,NBA,TOR,3,11,28.9,1,0,0,9.6,33.3,20.6,15.3,0,0,0,11.6,0.1,0,0.1,0.332,6.1,1.9,8,0
30808,2023,4973,Justin Champagnie,NA,SF,21,2,NBA,BOS,2,23,1.5,0.208,0.417,0,9.6,9.3,9.5,16.7,2.1,0,0,22.8,-0.1,0,-0.1,-0.145,-10.5,-5.1,-15.5,-0.1
30809,2023,4102,Justin Holiday,NA,SG,33,10,NBA,TOT,46,706,6.6,0.494,0.701,0.039,0.8,8.1,4.4,7.5,1.3,2.3,9.6,14.1,-0.4,0.5,0.1,0.008,-3.8,-0.1,-3.9,-0.3
30810,2023,4102,Justin Holiday,NA,SG,33,10,NBA,ATL,28,411,6.1,0.504,0.696,0,0.5,5.7,3.1,7.6,0.6,2.1,8.8,14,-0.1,0.2,0.1,0.007,-3.2,-0.5,-3.7,-0.2
30811,2023,4102,Justin Holiday,NA,SG,33,10,NBA,DAL,18,295,7.4,0.479,0.709,0.101,1.2,11.6,6.3,7.5,2.4,2.7,10.8,14.2,-0.3,0.3,0.1,0.009,-4.7,0.6,-4.2,-0.2
30812,2023,4528,Justin Jackson,NA,SF,27,6,NBA,BOS,23,107,6.3,0.359,0.741,0.074,2.1,15.1,8.7,10.5,1.8,3.2,6.7,12.2,-0.1,0.2,0.1,0.025,-4.2,1.6,-2.6,0
30813,2023,5071,Justin Minaya,NA,SF,23,1,NBA,POR,4,89,4,0.363,0.522,0.043,3.8,15.6,9.7,5.9,1.1,5,14.6,13.4,-0.2,0.1,-0.1,-0.067,-7.1,-1.9,-9,-0.2
30814,2023,4338,Justise Winslow,NA,SF,26,8,NBA,POR,29,776,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17,14.2,-0.1,0.5,0.4,0.022,-3.5,0.7,-2.8,-0.2
30815,2023,4267,Jusuf Nurkić,NA,C,28,9,NBA,POR,52,1391,17.3,0.589,0.236,0.38,9.3,29.7,19.5,16.4,1.5,2.8,16.8,22.1,1.2,1.5,2.7,0.092,-0.6,0.7,0.1,0.7
30866,2023,4752,KZ Okpala,NA,PF,23,4,NBA,SAC,35,248,6.2,0.554,0.553,0.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,0.057,-4.3,1.1,-3.2,-0.1
30816,2023,4974,Kai Jones,NA,C,22,2,NBA,CHO,46,550,10.8,0.597,0.158,0.217,7,17,11.9,3.7,1.5,4.7,19.1,12.4,0,0.7,0.7,0.062,-4.8,0.8,-4,-0.3
30817,2023,4339,Karl-Anthony Towns,NA,PF,27,8,NBA,MIN,29,957,18.8,0.618,0.383,0.315,5.7,21.6,13.8,22,1,1.5,15,25.6,1.5,1.1,2.7,0.133,2.1,0.9,3,1.2
